domain,_original_idx,TEXT,text_length,word_count,elongation,ironie,insulte,mépris / haine,argot,abréviation,interjection,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,Autre,pred_Colère,pred_Dégoût,pred_Joie,pred_Peur,pred_Surprise,pred_Tristesse,pred_Admiration,pred_Culpabilité,pred_Embarras,pred_Fierté,pred_Jalousie,pred_Autre,proba_Colère,proba_Dégoût,proba_Joie,proba_Peur,proba_Surprise,proba_Tristesse,proba_Admiration,proba_Culpabilité,proba_Embarras,proba_Fierté,proba_Jalousie,proba_Autre,err_Colère,err_Dégoût,err_Joie,err_Peur,err_Surprise,err_Tristesse,err_Admiration,err_Culpabilité,err_Embarras,err_Fierté,err_Jalousie,err_Autre,n_errors_12,hamming_12,jaccard_error_12,weighted_hamming_12,error_category,emotion_density_12,mode_density_4,label_density_19
Homophobie,46,enfiiin,7,1,0,0,0,0,0,0,1,bully_support,OAG,victim,OTH,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27998455e-05,1.5736488e-06,1.0927363e-05,1.3599507e-05,3.169516e-05,1.0221902e-05,4.7710096e-06,3.6118138e-07,2.4632618e-07,1.2754073e-06,5.1537487e-08,2.2188848e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,47,me degoute,10,2,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,AIN,AIN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.010257816,0.006101404,0.00062893867,0.00080739555,0.0003163431,0.6210092,9.921506e-05,0.0020458153,0.038312633,0.00021499205,0.00017957317,0.35693985,OK,FN,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.08123749612835987,medium_error,1,1,4
Homophobie,48,burk bande de chienne,21,4,0,0,1,1,0,0,1,bully_support,OAG,victim,NCG,ATK,,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3429731e-05,1.5756025e-06,1.06662865e-05,1.3769262e-05,2.9787201e-05,1.0357118e-05,4.68735e-06,3.6067266e-07,2.4806005e-07,1.2531231e-06,5.104862e-08,2.1708162e-05,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.01209920155103232,low_error,1,1,4
Homophobie,49,c'est bon chacun fait ce qu'il veut aucune d'entre vous n'aimerait faire faire insulter alors pourquoi vous continuer,117,18,0,0,1,0,0,0,0,conciliator,NAG,,,CR,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25900254,0.033896465,0.008947467,0.2103908,0.0002655276,0.012033428,0.013602807,0.01735978,0.905251,0.013445493,0.002275011,0.99614346,OK,OK,OK,OK,OK,OK,OK,OK,FP,OK,OK,FP,2,0.16666666666666666,1.0,0.13954735620628084,medium_error,0,0,0
Homophobie,50,ça se voit vous êtes pas des potes si ça vous est jamais de réconforter votre pote,82,17,0,0,0,0,0,0,0,victim,NAG,,,OTH,,NEU,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8073445,0.0025843643,0.0021450827,0.0002700764,0.00014901358,0.01639928,1.6613147e-05,9.88974e-05,0.00078137877,8.237146e-05,2.5359526e-05,0.98276377,OK,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,0.6666666666666667,0.08475016754640151,medium_error,2,1,5
Homophobie,51,on sen blkkkkk mais fort,24,5,0,0,0,1,1,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00013036218,2.5211903e-05,5.835979e-05,6.1367646e-05,3.953247e-05,0.00012309525,2.7974957e-05,2.0155906e-06,7.699516e-06,4.7457243e-06,4.6507438e-07,0.99063146,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Homophobie,52,mais ftg,8,2,0,0,1,0,1,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3103957e-05,1.5810679e-06,1.0247034e-05,1.3682217e-05,3.1816962e-05,1.0260381e-05,4.846835e-06,3.6315421e-07,2.4706137e-07,1.2609368e-06,5.1816436e-08,2.2923636e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,53,bah alors tais-toi et laisse-nous vivre,39,6,0,0,0,0,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44037637,0.008153887,0.0031449043,0.0023559334,0.00039828484,0.005732635,5.502758e-05,0.00052411057,0.0011638247,0.00016233376,0.00015983814,0.0047524925,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,54,assume que t gouine c tout grosse pute va,41,9,0,0,1,1,1,0,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.30441317,0.0030669025,0.00033827178,0.0006471182,9.381931e-05,0.0006829925,5.6359957e-05,0.00021107034,0.0017345193,0.000120133154,4.9305476e-05,0.5312862,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Homophobie,55,faut assumer frr,16,3,0,0,0,0,0,0,0,bully_support,NAG,,,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2940329e-05,1.4499179e-06,1.0226825e-05,1.35762475e-05,2.9349243e-05,9.758761e-06,4.491839e-06,3.3202897e-07,2.3181907e-07,1.1624207e-06,4.6493334e-08,2.1137826e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,56,mais c'est pas notre pote  deja,31,6,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,CR,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.99289894,0.0010135768,0.00017693348,0.00043735173,0.0032472182,0.0001448708,3.790288e-05,6.115599e-05,0.0002178294,3.8142007e-05,1.9973066e-05,0.004383735,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Homophobie,57,lvdm assume saliope,19,3,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3359195e-05,1.4462182e-06,1.02877275e-05,1.3143268e-05,2.8025988e-05,9.632668e-06,4.5206966e-06,3.309005e-07,2.3335954e-07,1.147261e-06,4.5956753e-08,2.1974394e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,58,c'est quoi le rapport entre être gouine et être une pute ?,58,12,0,0,1,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48924655e-05,2.319235e-06,1.2864018e-05,1.5277776e-05,1.9641902e-05,1.2928586e-05,5.2323267e-06,4.5034272e-07,3.9374706e-07,1.5858927e-06,6.4549106e-08,0.00018871736,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,59,salope,6,1,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3494796e-05,1.6460475e-06,1.0596612e-05,1.4479017e-05,2.9963812e-05,1.0274207e-05,4.924363e-06,3.8095277e-07,2.6490858e-07,1.3061422e-06,5.421995e-08,2.3450037e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,60,pute et gouine cla meme,23,5,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,ATK,DFN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3904744e-05,1.58786e-06,1.0544937e-05,1.3354366e-05,2.9779672e-05,1.0109406e-05,4.7867193e-06,3.6313762e-07,2.4958587e-07,1.2604246e-06,5.142398e-08,2.2266007e-05,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.01209920155103232,low_error,1,1,4
Homophobie,61,ça te dérange si c'était le cas ?,33,8,0,0,1,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0034536861,0.0033540512,0.0004886949,0.18232876,0.005632743,0.9860269,4.8630525e-05,0.002027719,0.034245744,0.0003562927,0.00022797288,0.012658601,OK,OK,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.06913829457732755,low_error,0,0,0
Homophobie,62,ftg,3,1,0,0,1,0,1,1,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3378445e-05,1.5904925e-06,1.0369571e-05,1.4246934e-05,3.1801097e-05,1.03999755e-05,4.8079796e-06,3.6803257e-07,2.5065043e-07,1.2689904e-06,5.2611345e-08,2.0730158e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,63,oui les garcons avec les filles pas filleet fille c degeulasse,62,11,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2952751e-05,1.9888187e-06,1.4565784e-05,1.4908651e-05,2.8119795e-05,1.2511023e-05,5.2782343e-06,4.3862954e-07,3.0667687e-07,1.6700916e-06,6.409346e-08,4.1105835e-05,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.01209920155103232,low_error,1,1,4
Homophobie,64,grave vous me degouter,22,4,0,0,0,1,1,0,0,bully_support,OAG,victim,DNG,AIN,ATK,NEG,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8872541,0.013964249,0.0002772953,0.013993563,0.0020093445,0.06891306,4.2668624e-05,0.0015384062,0.028057339,0.00026091828,0.00028152711,0.022787262,FP,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.015436912323730892,medium_error,1,1,4
Homophobie,65,t'as un problème va te faire soigner sale homophobe,51,9,0,0,1,1,0,0,0,victim,OAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.87190604,0.01231471,0.00055137236,0.010923528,0.0004939137,0.0034647814,5.9845e-05,0.0009086845,0.012442609,0.00035691244,0.0002256516,0.1452329,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Homophobie,66,exactement stv on te fait un cour crasseuse,43,8,0,0,1,1,0,0,0,bully,OAG,victim,DNG,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.071249254,0.015910728,0.0012436144,0.0009038364,8.53487e-05,0.010219298,0.00038153352,0.0032559389,0.06872553,0.0010019027,0.00042418262,0.77008283,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.08333333333333333,1.0,0.015611872969073962,low_error,0,0,0
Homophobie,67,c toi ta un problème grosse pute,32,7,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,GSL,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.82844394,0.003718195,0.00020098999,0.0010227252,0.0003278514,0.00011803339,0.00019966801,0.00031252197,0.0029590167,0.00026552,8.728323e-05,0.4682098,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Homophobie,68,mais calmez-vous chaqu'un s'est préférence,42,5,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3457553e-05,4.0561404e-06,1.633115e-05,3.0275894e-05,1.5597963e-05,1.9176243e-05,7.155071e-06,4.9591205e-07,1.0156651e-06,1.5305686e-06,8.1031764e-08,0.07868359,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,69,ftg c toi la gouine tu parle avec nous sombre pute wallah t ki,62,14,0,0,1,1,1,1,1,bully_support,OAG,victim,NCG,ATK,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72987574,0.020925285,0.0028894036,0.004436028,0.00026136544,0.00034381982,0.00024750645,0.0016614746,0.021178618,0.0016067383,0.00043304532,0.45538402,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,0.5,0.01209920155103232,low_error,2,1,5
Homophobie,70,on va dire a un gadjo de la violer sa va lui remettre les idée en place,71,17,0,0,0,1,0,0,0,bully,OAG,victim,THR,AIN,,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7612305e-05,7.258126e-06,1.4951764e-05,6.824471e-05,1.8227645e-05,3.0264258e-05,9.070806e-06,1.2189641e-06,1.318291e-06,3.3472613e-06,2.0855727e-07,0.0009427817,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,2,1,5
Homophobie,71,graaave,7,1,0,0,0,1,1,0,0,bully_support,NAG,,,AIN,AIN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324515e-05,1.6250237e-06,1.055373e-05,1.3530544e-05,3.027159e-05,1.0305943e-05,4.875151e-06,3.7195628e-07,2.5810652e-07,1.2761993e-06,5.289307e-08,2.499844e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,72,mais grave wlh,14,3,0,0,0,0,1,0,0,bully_support,NAG,,,AIN,AIN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3322794e-05,1.9105591e-06,1.1415952e-05,1.57597e-05,3.354669e-05,1.198865e-05,5.496744e-06,4.3956246e-07,2.9238876e-07,1.5182638e-06,6.522397e-08,2.9831093e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,73,elles vont voir ce que c de ce faire peter le q,47,12,0,0,0,0,1,0,0,bully_support,OAG,victim,OTH,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412255e-05,3.028037e-06,2.0062693e-05,1.2324168e-05,1.9383157e-05,1.6933634e-05,6.2160125e-06,5.8845256e-07,5.4133915e-07,2.2099296e-06,8.34092e-08,0.00048028142,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,74,bande de pute va mais grave elle vont voir,42,9,0,0,1,0,0,0,0,bully_support,OAG,victim,OTH,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9884969,0.025466248,0.00014776152,0.003438238,0.00071888213,0.004406066,0.00011103166,0.0017175039,0.013233067,0.0005484541,0.00043370278,0.045900717,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Homophobie,75,mais t'es une grande malade toi,31,6,0,0,1,1,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9921812,0.0020072793,0.00046951845,0.0011418033,0.009925588,0.00036295544,3.9860948e-05,0.00011586011,0.00047434375,7.53019e-05,4.2105195e-05,0.0057595638,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Homophobie,76,un zizi pas de chatte,21,5,0,0,1,1,1,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3791419e-05,1.8419811e-06,1.2482396e-05,1.2666238e-05,3.1511736e-05,1.0736951e-05,5.3957874e-06,4.1658635e-07,2.8270563e-07,1.4675227e-06,6.025769e-08,3.1445878e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,77,t'as des problèmes pour dire des choses pareil,46,8,0,0,0,1,0,0,0,victim,OAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005773316,3.4326382e-05,2.3932498e-05,5.0512026e-05,4.1782645e-05,6.0860675e-05,2.0228801e-05,5.4329234e-06,6.4181745e-06,9.08978e-06,1.0513603e-06,0.0016334126,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,78,:') :') :') :') :') :'),23,6,0,0,0,0,0,0,0,bully_support,NAG,,,OTH,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3142302e-05,1.6753064e-06,1.1678851e-05,1.4310457e-05,2.814904e-05,1.1529994e-05,4.9245086e-06,3.9174174e-07,2.7488107e-07,1.3438124e-06,5.544035e-08,2.4055074e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,79,tu te rends compte de ce que tu dis là ??,41,11,0,0,0,0,0,0,0,victim,NAG,,,CNS,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2942476e-05,1.6536264e-06,1.0176245e-05,1.4714854e-05,2.4979878e-05,1.0754217e-05,4.795588e-06,3.747299e-07,2.7611674e-07,1.2606807e-06,5.2208886e-08,3.2861863e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,80,je rigole roh,13,3,0,0,0,1,0,0,1,bully_support,OAG,victim,OTH,ATK,CNS,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0055419696,0.0014763696,0.9963819,0.0017942103,0.0013640078,0.0014927001,0.00027082622,0.00020839632,0.0002649803,0.0010372715,8.625558e-05,0.005029208,OK,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.03226453746941952,low_error,0,0,0
Homophobie,81,ftg tu vas kiffer,17,4,0,0,0,0,1,1,0,bully_support,OAG,victim,OTH,ATK,CNS,NEG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00030415363,5.3130123e-05,0.0004522439,0.00013085699,8.99861e-05,3.7607853e-05,0.00010615195,3.8990606e-06,1.8788907e-05,1.6481821e-05,1.2107013e-06,0.99911207,FN,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,FP,3,0.25,1.0,0.05121412121119205,medium_error,2,2,6
Homophobie,82,un peu d'humour,15,3,0,0,0,0,0,0,0,bully_support,NAG,,,GSL,CNS,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0486342e-05,1.8915555e-06,1.56821e-05,1.2105237e-05,2.7725911e-05,1.0443577e-05,5.083529e-06,3.9156507e-07,2.9577865e-07,1.5622603e-06,5.606177e-08,0.000102375285,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,83,ptdrrr grvvv et arthur ta channgé jte croyais pas comme sa quoi toiausssi tai pd,80,15,1,0,1,1,1,1,0,bully,NAG,,,GSL,CR,NEG,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9807772,0.006873693,0.0011402312,0.0016127042,0.0059935907,0.00085716817,5.6650013e-05,0.00042571226,0.0021260625,0.00020876623,0.00014586646,0.015262813,OK,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,0.6666666666666667,0.04436373902045184,medium_error,3,2,7
Homophobie,84," mais arrêter c'est exessif la vous aimeriez etre a sa place et qu'on vous dises la meme chose ?! Non,  parce que personne ne mérite ca ",136,26,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEU,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.90464425,0.010337852,0.0013127995,0.0025715444,0.003032214,0.0065102535,5.6644945e-05,0.0004254216,0.0034020205,0.00019731723,0.00016371443,0.96944773,OK,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,0.6666666666666667,0.08475016754640151,medium_error,2,2,6
Homophobie,85,ouais arthur xsh t sah,22,5,0,0,0,1,1,1,0,bully_support,NAG,,,OTH,GSL,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3736513e-05,1.8794683e-06,1.29556665e-05,1.2678782e-05,3.0322732e-05,1.1513215e-05,5.3015106e-06,4.1839237e-07,2.8762108e-07,1.4716597e-06,6.073991e-08,3.5245426e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Homophobie,86,mais grave putain c chaud,25,5,0,0,0,0,1,0,1,bully_support,NAG,,,AIN,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.979891,0.0049648993,0.0010270254,0.008566721,0.006205029,0.0015181287,5.238778e-05,0.0003856851,0.0029373374,0.0001871464,0.00012499533,0.00787522,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Homophobie,87," allo le viol c'est pas une blague grosse bouffonne,  va falloir avoir des valeurs un peu là un minimum",103,19,0,0,1,1,0,0,1,victim,OAG,bully_support,NCG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.98100877,0.002468442,0.00084692345,0.0003987949,0.0005808472,0.00022677856,3.7649694e-05,0.00013002314,0.0007162211,7.741347e-05,3.860882e-05,0.07266504,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Homophobie,88,laissé la tranquille elle a le droit d'aimer qui elle veut,58,11,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00031781616,5.276688e-05,0.00023956668,0.00012801123,0.00011744676,8.609583e-05,8.057297e-05,3.616712e-06,1.7141263e-05,9.196127e-06,1.1144265e-06,0.99955267,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.16666666666666666,1.0,0.018949583741772535,medium_error,1,2,5
Homophobie,89,c une blague les gens qui retournent leur veste la tous des hypocrites la,73,14,0,0,1,1,0,0,0,bully_support,OAG,victim,OTH,GSL,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.9654821,0.060077537,0.0061220094,0.007606035,0.00029236428,0.00409224,0.0019746292,0.01582056,0.676867,0.009476922,0.0018762596,0.27934933,OK,FN,OK,OK,OK,OK,OK,OK,FP,OK,OK,OK,2,0.16666666666666666,0.6666666666666667,0.13603468478823919,medium_error,2,1,5
Homophobie,90,mais grave que des traitres,27,5,0,0,0,1,1,0,1,bully_support,OAG,victim,NCG,AIN,GSL,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003836413,0.00085749774,5.9958842e-05,0.004712016,0.00016273052,0.017571706,2.9151553e-05,0.000113535054,0.00010182006,0.000118093056,3.0895193e-05,0.005597617,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.015436912323730892,medium_error,2,1,5
Homophobie,91,on est pas de fucking monde,27,6,0,0,0,1,1,0,0,bully_support,OAG,victim,OTH,GSL,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9951609,0.0007463767,0.0006449801,0.00030571918,0.0028182794,0.00010485837,2.2968079e-05,4.0328763e-05,0.00013861763,3.3114382e-05,1.2683015e-05,0.0019354442,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,0,0,0
Homophobie,92," si vous ne disiez pas n'importe quoi aussi,  les gens seraient peut-êtr eun peu avec vous",90,16,0,0,0,1,0,0,0,victim,OAG,bully_support,OTH,DFN,GSL,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5475725e-05,2.370759e-06,1.4401335e-05,1.9131507e-05,2.8404029e-05,1.30766175e-05,6.170711e-06,5.4884447e-07,3.928581e-07,1.9033519e-06,8.103192e-08,3.8782335e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.08333333333333333,1.0,0.003337710772698571,low_error,1,1,4
Homophobie,93,ptddddrrrrrrr mais la blague,28,4,0,0,0,1,1,1,0,bully_support,CAG,victim,OTH,ATK,DFN,NEG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.95218784,0.0018383345,0.0035432996,0.0010036248,0.0026846996,0.00036825912,2.4710296e-05,0.00010836261,0.0006465036,6.676362e-05,3.564765e-05,0.026131805,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.16666666666666666,1.0,0.03560224824211809,medium_error,1,1,4
